asset_code,serial_number,brand,model,asset_type,category,purchase_date,purchase_price,condition,status
VH-AC-B22-0004,BCX0P9AM700137B,Samsung,AR12RG3BAWKNNA,Air Conditioner,Appliances,,,good,allocated
VH-WM-GEN-0005,,,Voltas WTL600UEA 6kg,Washing Machine,Appliances,2024-03-26 00:00:00+00:00,12542.37,good,inventory
VH-WM-GEN-0004,,,Voltas WTL600UEA 6kg,Washing Machine,Appliances,2024-03-26 00:00:00+00:00,12542.37,good,inventory
VH-WM-GEN-0003,,,Voltas WTL65UPSC 6.5kg,Washing Machine,Appliances,2023-08-31 00:00:00+00:00,13474.58,good,inventory
VH-WM-GEN-0002,,,Samsung WA70A4002GS/TL 7kg,Washing Machine,Appliances,2024-08-02 00:00:00+00:00,15097.0,good,inventory
VH-WM-GEN-0001,,,Samsung WA70A4002GS/TL 7kg,Washing Machine,Appliances,2024-10-05 00:00:00+00:00,15290.0,good,inventory
VH-WD-GEN-0016,,,Double Door Wardrobe,Wardrobe,Furniture,2024-03-28 00:00:00+00:00,6000.0,good,inventory
VH-WD-GEN-0015,,,Single Door Wardrobe,Wardrobe,Furniture,2024-03-28 00:00:00+00:00,4950.0,good,inventory
VH-WD-GEN-0014,,,Single Door Wardrobe,Wardrobe,Furniture,2024-03-28 00:00:00+00:00,4950.0,good,inventory
VH-WD-GEN-0013,,,Single Door Wardrobe,Wardrobe,Furniture,2024-03-28 00:00:00+00:00,4950.0,good,inventory
VH-WD-GEN-0012,,,Single Door Wardrobe,Wardrobe,Furniture,2024-03-28 00:00:00+00:00,4950.0,good,inventory
VH-WD-GEN-0011,,,Single Door Wardrobe,Wardrobe,Furniture,2024-03-28 00:00:00+00:00,4950.0,good,inventory
VH-WD-GEN-0010,,,Single Door Wardrobe,Wardrobe,Furniture,2024-03-28 00:00:00+00:00,4950.0,good,inventory
VH-WD-GEN-0009,,,Single Door Wardrobe,Wardrobe,Furniture,2024-03-28 00:00:00+00:00,4950.0,good,inventory
VH-WD-GEN-0008,,,Single Door Wardrobe,Wardrobe,Furniture,2024-03-28 00:00:00+00:00,4950.0,good,inventory
VH-WD-GEN-0007,,,Two Door Wardrobe,Wardrobe,Furniture,2023-08-24 00:00:00+00:00,6000.0,good,inventory
VH-WD-GEN-0006,,,Two Door Wardrobe,Wardrobe,Furniture,2023-08-24 00:00:00+00:00,6000.0,good,inventory
VH-WD-GEN-0005,,,Two Door Wardrobe,Wardrobe,Furniture,2023-08-24 00:00:00+00:00,6000.0,good,inventory
VH-WD-GEN-0004,,,Two Door Wardrobe,Wardrobe,Furniture,2023-08-24 00:00:00+00:00,6000.0,good,inventory
VH-WD-GEN-0003,,,Two Door Wardrobe,Wardrobe,Furniture,2023-08-24 00:00:00+00:00,6000.0,good,inventory
VH-WD-GEN-0002,,,Two Door Wardrobe,Wardrobe,Furniture,2023-08-24 00:00:00+00:00,6000.0,good,inventory
VH-WD-GEN-0001,,,Two Door Wardrobe,Wardrobe,Furniture,2023-08-24 00:00:00+00:00,6000.0,good,inventory
VH-ST-GEN-0022,,,Office Table,Study Table,Furniture,2023-05-02 00:00:00+00:00,3850.0,good,inventory
VH-ST-GEN-0021,,,Office Table,Study Table,Furniture,2023-05-02 00:00:00+00:00,3850.0,good,inventory
VH-ST-GEN-0020,,,Office Table,Study Table,Furniture,2023-05-02 00:00:00+00:00,3850.0,good,inventory
VH-ST-GEN-0019,,,Office Table,Study Table,Furniture,2023-05-02 00:00:00+00:00,3850.0,good,inventory
VH-ST-GEN-0018,,,Office Table,Study Table,Furniture,2023-05-02 00:00:00+00:00,3850.0,good,inventory
VH-ST-GEN-0017,,,Office Table,Study Table,Furniture,2023-05-02 00:00:00+00:00,3850.0,good,inventory
VH-ST-GEN-0016,,,Study Desk,Study Table,Furniture,2024-04-04 00:00:00+00:00,2700.0,good,inventory
VH-ST-GEN-0015,,,Study Desk,Study Table,Furniture,2024-04-04 00:00:00+00:00,2700.0,good,inventory
VH-ST-GEN-0014,,,Study Desk,Study Table,Furniture,2024-04-04 00:00:00+00:00,2700.0,good,inventory
VH-ST-GEN-0013,,,Study Desk,Study Table,Furniture,2024-04-04 00:00:00+00:00,2700.0,good,inventory
VH-ST-GEN-0012,,,Study Desk,Study Table,Furniture,2024-04-04 00:00:00+00:00,2700.0,good,inventory
VH-ST-GEN-0011,,,Study Desk,Study Table,Furniture,2024-04-04 00:00:00+00:00,2700.0,good,inventory
VH-ST-GEN-0010,,,Study Desk,Study Table,Furniture,2023-08-25 00:00:00+00:00,2150.0,good,inventory
VH-ST-GEN-0009,,,Study Desk,Study Table,Furniture,2023-08-25 00:00:00+00:00,2150.0,good,inventory
VH-ST-GEN-0008,,,Study Desk,Study Table,Furniture,2023-08-25 00:00:00+00:00,2150.0,good,inventory
VH-ST-GEN-0007,,,Study Desk,Study Table,Furniture,2023-08-10 00:00:00+00:00,2150.0,good,inventory
VH-ST-GEN-0006,,,Study Desk,Study Table,Furniture,2023-08-10 00:00:00+00:00,2150.0,good,inventory
VH-ST-GEN-0005,,,Study Desk,Study Table,Furniture,2023-08-10 00:00:00+00:00,2150.0,good,inventory
VH-ST-GEN-0004,,,Study Desk,Study Table,Furniture,2023-08-10 00:00:00+00:00,2150.0,good,inventory
VH-ST-GEN-0003,,,Study Desk,Study Table,Furniture,2023-08-10 00:00:00+00:00,2150.0,good,inventory
VH-ST-GEN-0002,,,,Study Table,Furniture,2024-10-23 00:00:00+00:00,3150.0,good,inventory
VH-ST-GEN-0001,,,,Study Table,Furniture,2024-10-23 00:00:00+00:00,3150.0,good,inventory
VH-SF-GEN-0008,,,3 Seater Sofa Regular Module Upholstery,Sofa,Furniture,2023-04-01 00:00:00+00:00,13500.0,good,inventory
VH-SF-GEN-0007,,,3 Seater Sofa Regular Module Upholstery,Sofa,Furniture,2023-04-01 00:00:00+00:00,13500.0,good,inventory
VH-SF-GEN-0006,,,Single Seater Sofa,Sofa,Furniture,2024-03-29 00:00:00+00:00,5096.66,good,inventory
VH-SF-GEN-0005,,,Two Seater Sofa,Sofa,Furniture,2024-03-28 00:00:00+00:00,7500.0,good,inventory
VH-SF-GEN-0004,,,3 Seater Sofa,Sofa,Furniture,2024-03-26 00:00:00+00:00,9000.0,good,inventory
VH-SF-GEN-0003,,,Two Seater Sofa,Sofa,Furniture,2023-09-06 00:00:00+00:00,7500.0,good,inventory
VH-SF-GEN-0002,,,Three Seater Foam Sofa,Sofa,Furniture,2023-08-31 00:00:00+00:00,9000.0,good,inventory
VH-SF-GEN-0001,,,Three Seater Foam Sofa,Sofa,Furniture,2023-08-24 00:00:00+00:00,9000.0,good,inventory
VH-RF-GEN-0002,,,Samsung 183L 3★ Digital Inverter,Refrigerator,Appliances,2024-08-02 00:00:00+00:00,15290.0,good,inventory
VH-RF-GEN-0001,,,Samsung 183L 3★ Digital Inverter,Refrigerator,Appliances,2024-10-05 00:00:00+00:00,14990.0,good,inventory
VH-PL-GEN-0020,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0019,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0018,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0017,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0016,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0015,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0014,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0013,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0012,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0011,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0010,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0009,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0008,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0007,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0006,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0005,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0004,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0003,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0002,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-PL-GEN-0001,,,Duroflex SNUGGLEPILLOW,Pillow,Soft Furnishing,2025-08-07 00:00:00+00:00,200.0,good,inventory
VH-MW-GEN-0003,,,Voltas Bekko MS17WM 17L,Microwave Oven,Appliances,2023-08-31 00:00:00+00:00,4575.42,good,inventory
VH-MW-GEN-0002,,,Panasonic NN-SM25JBFDG 20L Black,Microwave Oven,Appliances,2024-08-02 00:00:00+00:00,5390.0,good,inventory
VH-MW-GEN-0001,,,Panasonic NN-SM25JBFDG 20L Black,Microwave Oven,Appliances,2024-10-08 00:00:00+00:00,5440.0,good,inventory
VH-MA-GEN-0030,,,Ortho Foam Mattress 72x36x6,Mattress,Furniture,2025-04-16 00:00:00+00:00,3813.56,good,inventory
VH-MA-GEN-0029,,,Ortho Foam Mattress 72x36x6,Mattress,Furniture,2025-04-16 00:00:00+00:00,3813.56,good,inventory
VH-MA-GEN-0028,,,Ortho Foam Mattress 72x36x6,Mattress,Furniture,2025-04-16 00:00:00+00:00,3813.56,good,inventory
VH-MA-GEN-0027,,,Ortho Foam Mattress 72x36x6,Mattress,Furniture,2025-04-16 00:00:00+00:00,3813.56,good,inventory
VH-MA-GEN-0026,,,Ortho Foam Mattress 72x36x6,Mattress,Furniture,2025-04-16 00:00:00+00:00,3813.56,good,inventory
VH-MA-GEN-0025,,,Ortho Foam Mattress 75x36x6,Mattress,Furniture,2024-03-29 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0024,,,Ortho Foam Mattress 75x36x6,Mattress,Furniture,2024-03-29 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0023,,,Ortho Foam Mattress 75x36x6,Mattress,Furniture,2024-03-29 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0022,,,Ortho Foam Mattress 75x36x6,Mattress,Furniture,2024-03-29 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0021,,,Ortho Foam Mattress 75x36x6,Mattress,Furniture,2024-03-29 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0020,,,Ortho Foam Mattress 75x36x6,Mattress,Furniture,2024-03-29 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0019,,,Ortho Foam Mattress 75x36x6,Mattress,Furniture,2024-03-29 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0018,,,Ortho Foam Mattress 75x36x6,Mattress,Furniture,2024-03-29 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0017,,,Ortho Foam Mattress 75x36x6,Mattress,Furniture,2024-03-29 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0016,,,Ortho Foam Mattress 75x36x6,Mattress,Furniture,2024-03-29 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0015,,,Ortho Foam Mattress,Mattress,Furniture,2024-03-26 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0014,,,Ortho Foam Mattress,Mattress,Furniture,2024-03-26 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0013,,,Ortho Foam Mattress,Mattress,Furniture,2024-03-26 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0012,,,Ortho Foam Mattress,Mattress,Furniture,2024-03-26 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0011,,,Ortho Foam Mattress,Mattress,Furniture,2024-03-26 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0010,,,Ortho Foam Mattress,Mattress,Furniture,2024-03-26 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0009,,,Ortho Foam Mattress,Mattress,Furniture,2024-03-26 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0008,,,Ortho Foam Mattress,Mattress,Furniture,2024-03-26 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0007,,,Ortho Foam Mattress,Mattress,Furniture,2024-03-26 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0006,,,Ortho Foam Mattress,Mattress,Furniture,2024-03-26 00:00:00+00:00,3983.05,good,inventory
VH-MA-GEN-0005,,,72*36 Duroflex Foam Bed,Mattress,Furniture,2024-10-23 00:00:00+00:00,4700.0,good,inventory
VH-MA-GEN-0004,,,72*36 Duroflex Foam Bed,Mattress,Furniture,2024-10-23 00:00:00+00:00,4700.0,good,inventory
VH-MA-GEN-0003,,,72*36 Duroflex Foam Bed,Mattress,Furniture,2024-10-23 00:00:00+00:00,4700.0,good,inventory
VH-MA-GEN-0002,,,72*36 Duroflex Foam Bed,Mattress,Furniture,2024-10-23 00:00:00+00:00,4700.0,good,inventory
VH-MA-GEN-0001,,,72*36 Duroflex Foam Bed,Mattress,Furniture,2024-10-23 00:00:00+00:00,4700.0,good,inventory
VH-IS-GEN-0001,,,Impex Omega H6A DX 2000W,Induction Stove,Appliances,2023-08-31 00:00:00+00:00,1677.97,good,inventory
VH-DT-GEN-0020,,,D-Max Chair Red Black Dining,Dining Table,Furniture,2024-04-03 00:00:00+00:00,1590.0,good,inventory
VH-DT-GEN-0019,,,D-Max Chair Red Black Dining,Dining Table,Furniture,2024-04-03 00:00:00+00:00,1590.0,good,inventory
VH-DT-GEN-0018,,,D-Max Chair Red Black Dining,Dining Table,Furniture,2024-04-03 00:00:00+00:00,1590.0,good,inventory
VH-DT-GEN-0017,,,D-Max Chair Red Black Dining,Dining Table,Furniture,2024-04-03 00:00:00+00:00,1590.0,good,inventory
VH-DT-GEN-0016,,,D-Max Chair Red Black Dining,Dining Table,Furniture,2024-04-03 00:00:00+00:00,1590.0,good,inventory
VH-DT-GEN-0015,,,D-Max Chair Red Black Dining,Dining Table,Furniture,2024-04-03 00:00:00+00:00,1590.0,good,inventory
VH-DT-GEN-0014,,,D-Max Chair Red Black Dining,Dining Table,Furniture,2024-04-03 00:00:00+00:00,1590.0,good,inventory
VH-DT-GEN-0013,,,D-Max Chair Red Black Dining,Dining Table,Furniture,2024-04-03 00:00:00+00:00,1590.0,good,inventory
VH-DT-GEN-0012,,,D-Max Chair Red Black Dining,Dining Table,Furniture,2024-04-03 00:00:00+00:00,1590.0,good,inventory
VH-DT-GEN-0011,,,D-Max Chair Red Black Dining,Dining Table,Furniture,2024-04-03 00:00:00+00:00,1590.0,good,inventory
VH-DT-GEN-0010,,,Marvel Chair,Dining Table,Furniture,2024-11-09 00:00:00+00:00,1700.0,good,inventory
VH-DT-GEN-0009,,,Marvel Chair,Dining Table,Furniture,2024-11-09 00:00:00+00:00,1700.0,good,inventory
VH-DT-GEN-0008,,,Marvel Chair,Dining Table,Furniture,2024-11-09 00:00:00+00:00,1700.0,good,inventory
VH-DT-GEN-0007,,,Marvel Chair,Dining Table,Furniture,2024-11-09 00:00:00+00:00,1700.0,good,inventory
VH-DT-GEN-0006,,,Marvel Chair,Dining Table,Furniture,2024-11-09 00:00:00+00:00,1700.0,good,inventory
VH-DT-GEN-0005,,,Marvel Chair,Dining Table,Furniture,2024-11-09 00:00:00+00:00,1700.0,good,inventory
VH-DT-GEN-0004,,,Marvel Chair,Dining Table,Furniture,2024-11-09 00:00:00+00:00,1700.0,good,inventory
VH-DT-GEN-0003,,,Marvel Chair,Dining Table,Furniture,2024-11-09 00:00:00+00:00,1700.0,good,inventory
VH-DT-GEN-0002,,,Marvel Chair,Dining Table,Furniture,2024-11-09 00:00:00+00:00,1700.0,good,inventory
VH-DT-GEN-0001,,,Marvel Chair,Dining Table,Furniture,2024-11-09 00:00:00+00:00,1700.0,good,inventory
VH-CU-GEN-0001,,,Home Sizzler Polyester Curtains (Door+Window),Curtain,Soft Furnishing,2025-08-12 00:00:00+00:00,5770.4,good,inventory
VH-CO-GEN-0041,,,Wooden COT 75x36 (6.1/4x3ft),Cot (Bed Frame),Furniture,2023-04-10 00:00:00+00:00,8000.0,good,inventory
VH-CO-GEN-0040,,,Wooden COT 75x36 (6.1/4x3ft),Cot (Bed Frame),Furniture,2023-04-10 00:00:00+00:00,8000.0,good,inventory
VH-CO-GEN-0039,,,Wooden COT 75x36 (6.1/4x3ft),Cot (Bed Frame),Furniture,2023-04-10 00:00:00+00:00,8000.0,good,inventory
VH-CO-GEN-0038,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0037,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0036,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0035,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0034,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0033,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0032,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0031,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0030,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0029,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0028,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0027,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0026,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0025,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0024,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0023,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0022,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0021,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0020,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0019,,,COT,Cot (Bed Frame),Furniture,2024-03-28 00:00:00+00:00,4900.0,good,inventory
VH-CO-GEN-0018,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-25 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0017,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-25 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0016,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-25 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0015,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-25 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0014,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-25 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0013,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-25 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0012,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-25 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0011,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-10 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0010,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-10 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0009,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-10 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0008,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-10 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0007,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-10 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0006,,,COT 6x3,Cot (Bed Frame),Furniture,2023-08-10 00:00:00+00:00,4700.0,good,inventory
VH-CO-GEN-0005,,,,Cot (Bed Frame),Furniture,2024-10-23 00:00:00+00:00,6900.0,good,inventory
VH-CO-GEN-0004,,,,Cot (Bed Frame),Furniture,2024-10-23 00:00:00+00:00,6900.0,good,inventory
VH-CO-GEN-0003,,,,Cot (Bed Frame),Furniture,2024-10-23 00:00:00+00:00,6900.0,good,inventory
VH-CO-GEN-0002,,,,Cot (Bed Frame),Furniture,2024-10-23 00:00:00+00:00,6900.0,good,inventory
VH-CO-GEN-0001,,,,Cot (Bed Frame),Furniture,2024-10-23 00:00:00+00:00,6900.0,good,inventory
VH-BS-GEN-0001,,,Modern Bedside Table 3 Shelves Dark Brown,Bedside Table,Soft Furnishing,2025-07-29 00:00:00+00:00,924.66,good,inventory
VH-BP-GEN-0002,,,,Bedsheet & Pillow Cover,Soft Furnishing,2024-07-29 00:00:00+00:00,1110.88,good,inventory
VH-BP-GEN-0001,,,,Bedsheet & Pillow Cover,Soft Furnishing,2025-08-08 00:00:00+00:00,4268.7,good,inventory
VH-WH-D41-0002,19020038614026,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-D41-0001,19020038613868,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WM-D41-0002,03WH5PBM503660V,Samsung,WA60M4100HY 01 /TL,Washing Machine,Appliances,,,good,allocated
VH-WM-D41-0001,03WH5PBM503660V,Samsung,WA60M4100HY/TL 01,Washing Machine,Appliances,,,good,allocated
VH-TV-D41-0001,,,,TV,Electrical Systems,,,good,allocated
VH-ST-D41-0004,,,,Study Table,Furniture,,,good,allocated
VH-ST-D41-0003,,,,Study Table,Furniture,,,good,allocated
VH-ST-D41-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-D41-0001,,,,Study Table,Furniture,,,good,allocated
VH-SF-D41-0001,,,,Sofa,Furniture,,,good,allocated
VH-SS-D41-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-RO-D41-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2025-02-02 00:00:00+00:00,7000.0,good,allocated
VH-RF-D41-0001,,Samsung,RR20N1Y1ZSE/HL/2019,Refrigerator,Appliances,,,good,allocated
VH-MW-D41-0002,0BFE7WDM502757L,Samsung,MS23K3513AK/TL MAY-2019,Microwave Oven,Appliances,,,good,allocated
VH-MW-D41-0001,0BFE7WDM502757L,Samsung,MS23K3513AK/TL,Microwave Oven,Appliances,,,good,allocated
VH-MA-D41-0008,,,,Mattress,Furniture,,,good,allocated
VH-MA-D41-0007,,,,Mattress,Furniture,,,good,allocated
VH-MA-D41-0006,,,,Mattress,Furniture,,,new,allocated
VH-MA-D41-0005,,,,Mattress,Furniture,,,new,allocated
VH-MA-D41-0004,,,,Mattress,Furniture,,,good,allocated
VH-MA-D41-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-D41-0002,,,,Mattress,Furniture,,,new,allocated
VH-MA-D41-0001,,,,Mattress,Furniture,,,new,allocated
VH-IS-D41-0001,E201 0122 58214,Bajaj,Majesty Slim,Induction Stove,Appliances,,,good,allocated
VH-FN-D41-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-D41-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-D41-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-ST-C43-0003,,,,Study Table,Furniture,,,good,allocated
VH-ST-C43-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-C43-0001,,,,Study Table,Furniture,,,good,allocated
VH-SF-C43-0001,,,,Sofa,Furniture,,,good,allocated
VH-SS-C43-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-RO-C43-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2023-03-30 00:00:00+00:00,7000.0,good,allocated
VH-RF-C43-0001,,Godrej,RD EDGE 205 TRF 2.2/2019,Refrigerator,Appliances,,,good,allocated
VH-MW-C43-0001,5008181015041080,IFB,17PM-MEC1,Microwave Oven,Appliances,,,good,allocated
VH-MA-C43-0005,,,,Mattress,Furniture,,,good,allocated
VH-MA-C43-0004,,,,Mattress,Furniture,,,new,allocated
VH-MA-C43-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-C43-0002,,,,Mattress,Furniture,,,new,allocated
VH-MA-C43-0001,,,New,Mattress,Furniture,,,good,allocated
VH-IS-C43-0001,LI02247943825,Judge,Omega H2a,Induction Stove,Appliances,2025-05-05 00:00:00+00:00,1890.0,good,allocated
VH-FN-C43-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C43-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C43-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C43-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-DT-C43-0001,,,,Dining Table,Furniture,,,good,allocated
VH-CB-C43-0005,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C43-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C43-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C43-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C43-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CO-C43-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C43-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C43-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C43-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C43-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CH-C43-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-C43-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-C43-0001,,,,Chair,Furniture,,,good,allocated
VH-BS-C43-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
